Round, Client Index, Execution Time (s)
54, 1, 16.2687
54, 2, 23.7182
54, 3, 29.8115
54, 4, 38.1825
55, 0, 32.2882
55, 1, 6.8388
55, 2, 28.6905
55, 3, 21.2519
55, 4, 12.8993
56, 0, 17.5994
56, 1, 4.8855
56, 2, 29.1222
56, 3, 10.9412
56, 4, 37.6049
57, 0, 29.8932
57, 1, 17.9638
57, 2, 6.1462
57, 3, 21.5419
57, 4, 39.5921
58, 0, 31.9856
58, 1, 9.9253
58, 2, 40.3661
58, 3, 25.9120
58, 4, 14.4192
59, 0, 7.5671
59, 1, 43.7820
59, 2, 32.2704
59, 3, 23.8924
59, 4, 17.2431
60, 0, 28.0850
60, 1, 35.5343
60, 2, 21.4270
60, 3, 11.7406
60, 4, 17.8205
61, 0, 16.3819
61, 1, 36.7568
61, 2, 4.8602
61, 3, 46.4514
61, 4, 28.2872
62, 0, 26.6350
62, 1, 45.6389
62, 2, 38.1724
62, 3, 16.9228
62, 4, 5.0516
63, 0, 31.7180
63, 1, 6.1591
63, 2, 24.2361
63, 3, 43.2408
63, 4, 15.8523
64, 0, 20.3442
64, 1, 40.3020
64, 2, 30.6133
64, 3, 27.0077
64, 4, 8.5244
65, 0, 17.8860
65, 1, 14.3109
65, 2, 28.4109
65, 3, 23.9142
65, 4, 6.9207
66, 0, 17.3815
66, 1, 7.7218
66, 2, 25.7370
66, 3, 33.8217
66, 4, 30.2227
67, 0, 27.0721
67, 1, 18.6848
67, 2, 4.5717
67, 3, 33.1749
67, 4, 12.0076
68, 0, 12.1360
68, 1, 24.0053
68, 2, 48.2904
68, 3, 39.8215
68, 4, 30.1075
69, 0, 39.3031
69, 1, 10.3129
69, 2, 4.2458
69, 3, 22.1200
69, 4, 31.8305
70, 0, 28.2751
70, 1, 22.1978
70, 2, 15.5383
70, 3, 11.9302
70, 4, 35.7310
71, 0, 41.1080
71, 1, 14.2162
71, 2, 29.2437
71, 3, 4.5405
71, 4, 22.5891
72, 0, 10.0046
72, 1, 35.5047
72, 2, 17.4812
72, 3, 23.5836
72, 4, 42.1780
73, 0, 19.8234
73, 1, 39.2176
73, 2, 6.9415
73, 3, 31.7457
73, 4, 15.3165
74, 0, 28.7670
74, 1, 6.1570
74, 2, 36.2323
74, 3, 10.6196
74, 4, 19.0456
75, 0, 20.1447
75, 1, 40.4868
75, 2, 3.8322
75, 3, 32.0017
75, 4, 10.4830
76, 0, 30.7384
76, 1, 37.3941
76, 2, 6.3021
76, 3, 19.2415
76, 4, 10.7892
77, 0, 21.7885
77, 1, 12.1195
77, 2, 30.2243
77, 3, 40.4679
77, 4, 33.8282
78, 0, 38.6162
78, 1, 4.4928
78, 2, 14.2240
78, 3, 21.7074
78, 4, 30.1104
79, 0, 11.8957
79, 1, 41.9749
79, 2, 18.5420
79, 3, 7.4298
79, 4, 30.0773
