Round, Client Index, Execution Time (s)
76, 6, 19.9329
77, 0, 77.1628
77, 1, 11.6772
77, 2, 26.1954
77, 3, 37.9814
77, 4, 68.3933
77, 5, 48.8404
77, 6, 82.6853
78, 0, 19.9451
78, 1, 53.3290
78, 2, 63.6388
78, 3, 32.3076
78, 4, 44.4702
78, 5, 81.5238
78, 6, 69.5726
79, 0, 75.4261
79, 1, 62.0634
79, 2, 51.6813
79, 3, 39.3810
79, 4, 24.9113
79, 5, 5.0561
79, 6, 80.9269
80, 0, 39.4999
80, 1, 16.0312
80, 2, 24.8886
80, 3, 10.4699
80, 4, 77.7135
80, 5, 52.1540
80, 6, 64.6188
81, 0, 19.7929
81, 1, 31.3918
81, 2, 73.8865
81, 3, 82.6171
81, 4, 41.5832
81, 5, 53.7727
81, 6, 68.2259
82, 0, 70.0692
82, 1, 12.9268
82, 2, 58.4622
82, 3, 32.1131
82, 4, 21.9322
82, 5, 44.2841
82, 6, 82.0225
83, 0, 62.5481
83, 1, 8.8409
83, 2, 81.9207
83, 3, 45.8595
83, 4, 57.5877
83, 5, 35.6956
83, 6, 23.5198
84, 0, 21.2594
84, 1, 67.3699
84, 2, 42.7532
84, 3, 72.9354
84, 4, 12.7276
84, 5, 55.6464
84, 6, 32.7180
85, 0, 24.7456
85, 1, 11.9371
85, 2, 45.0558
85, 3, 59.5638
85, 4, 74.7438
85, 5, 64.6999
85, 6, 36.3634
86, 0, 30.1504
86, 1, 6.1085
86, 2, 45.7447
86, 3, 77.9560
86, 4, 40.7069
86, 5, 18.4671
86, 6, 58.5419
87, 0, 72.4219
87, 1, 77.9898
87, 2, 90.1426
87, 3, 46.6600
87, 4, 20.1814
87, 5, 34.7290
87, 6, 59.7179
88, 0, 80.3290
88, 1, 56.8596
88, 2, 71.4119
88, 3, 32.0345
88, 4, 85.4227
88, 5, 43.7618
88, 6, 20.2948
89, 0, 40.5706
89, 1, 35.5821
89, 2, 23.8249
89, 3, 87.2559
89, 4, 53.4470
89, 5, 13.2186
89, 6, 67.9124
90, 0, 62.9343
90, 1, 40.9295
90, 2, 21.0170
90, 3, 12.0775
90, 4, 75.2093
90, 5, 51.0699
90, 6, 88.2620
91, 0, 70.5373
91, 1, 44.5728
91, 2, 25.2737
91, 3, 39.0659
91, 4, 58.8924
91, 5, 12.0946
91, 6, 34.0587
92, 0, 31.5782
92, 1, 51.2117
92, 2, 78.7859
92, 3, 10.5528
92, 4, 83.7671
92, 5, 64.4626
92, 6, 22.7195
93, 0, 35.1997
93, 1, 80.9844
93, 2, 10.6277
93, 3, 49.3401
93, 4, 85.9310
93, 5, 22.3015
93, 6, 68.7781
94, 0, 49.1610
94, 1, 88.9182
94, 2, 62.0583
94, 3, 25.6077
94, 4, 76.3729
94, 5, 19.9649
94, 6, 37.2937
95, 0, 73.9891
95, 1, 36.7888
95, 2, 53.9891
95, 3, 22.2679
95, 4, 12.0058
95, 5, 82.8176
95, 6, 49.0018
96, 0, 19.5880
96, 1, 56.8846
96, 2, 80.6369
96, 3, 51.8750
96, 4, 28.2955
96, 5, 68.8294
96, 6, 38.5882
97, 0, 14.5241
97, 1, 34.9292
97, 2, 53.7109
97, 3, 73.7004
97, 4, 83.8176
97, 5, 40.4681
97, 6, 26.2506
98, 0, 42.8953
98, 1, 68.5908
98, 2, 51.7151
98, 3, 20.1592
98, 4, 63.5870
98, 5, 30.4180
98, 6, 74.0766
99, 0, 28.4920
99, 1, 18.0071
99, 2, 72.8998
99, 3, 40.1406
99, 4, 52.5639
99, 5, 4.9587
99, 6, 58.2127
100, 0, 50.5476
100, 1, 21.2317
100, 2, 74.0721
100, 3, 8.8675
100, 4, 63.6800
100, 5, 26.7412
100, 6, 38.3630
101, 0, 74.1312
101, 1, 46.0558
101, 2, 21.2564
101, 3, 57.6092
101, 4, 62.5223
101, 5, 12.5395
101, 6, 26.6900
102, 0, 22.8285
102, 1, 45.0581
102, 2, 69.9071
102, 3, 57.4675
102, 4, 14.1695
102, 5, 40.0255
102, 6, 28.3075
103, 0, 85.4198
103, 1, 22.7779
103, 2, 73.6983
103, 3, 56.9382
103, 4, 42.6756
103, 5, 10.5018
103, 6, 68.6027
104, 0, 11.1503
104, 1, 52.6621
104, 2, 24.4182
104, 3, 33.2844
104, 4, 70.0270
104, 5, 64.4771
104, 6, 47.7020
105, 0, 36.7352
105, 1, 60.4035
105, 2, 85.8423
105, 3, 23.7748
105, 4, 48.6547
105, 5, 9.1630
105, 6, 66.1132
106, 0, 31.2028
106, 1, 57.2974
106, 2, 67.3911
106, 3, 42.9174
106, 4, 76.1220
106, 5, 5.9762
106, 6, 18.9446
107, 0, 84.5270
107, 1, 36.9529
107, 2, 47.1135
107, 3, 66.5826
107, 4, 72.1069
107, 5, 15.0127
107, 6, 23.9291
108, 0, 61.8963
108, 1, 26.4186
108, 2, 36.5444
108, 3, 14.6406
108, 4, 70.7858
108, 5, 82.8647
108, 6, 56.2834
109, 0, 40.6250
109, 1, 86.5913
109, 2, 15.1564
109, 3, 52.5984
109, 4, 26.9992
109, 5, 72.2534
109, 6, 77.3549
110, 0, 25.9238
110, 1, 51.9027
110, 2, 31.4847
110, 3, 63.7944
110, 4, 12.9060
110, 5, 43.1508
110, 6, 83.8313
111, 0, 40.2312
111, 1, 78.6528
111, 2, 54.6838
111, 3, 66.3781
111, 4, 6.0668
111, 5, 19.4254
111, 6, 31.3378
112, 0, 71.3851
112, 1, 59.2302
112, 2, 41.9165
112, 3, 54.0247
112, 4, 28.9652
112, 5, 5.5990
112, 6, 19.9845
113, 0, 18.0565
113, 1, 12.5120
113, 2, 30.3206
113, 3, 65.6376
113, 4, 70.7162
113, 5, 53.7675
113, 6, 40.6693
114, 0, 28.0378
114, 1, 86.3759
114, 2, 59.7217
114, 3, 39.9983
114, 4, 77.3963
114, 5, 14.7749
114, 6, 72.2917
115, 0, 13.0113
115, 1, 72.4906
115, 2, 35.3787
115, 3, 47.1786
115, 4, 84.3116
115, 5, 23.2067
115, 6, 66.8091
116, 0, 55.2750
116, 1, 73.2525
116, 2, 68.1533
116, 3, 10.1513
116, 4, 78.8847
116, 5, 22.1382
116, 6, 41.9409
117, 0, 68.0610
117, 1, 59.3810
117, 2, 5.3073
117, 3, 18.1935
117, 4, 30.0828
117, 5, 41.7806
117, 6, 47.2277
118, 0, 48.7171
118, 1, 65.5824
118, 2, 28.9303
118, 3, 74.3267
118, 4, 53.8475
118, 5, 10.7061
118, 6, 23.2032
119, 0, 14.4667
119, 1, 71.4156
119, 2, 43.2596
119, 3, 59.0122
119, 4, 34.1791
119, 5, 48.7623
119, 6, 83.0738
120, 0, 22.3146
120, 1, 46.6655
120, 2, 68.6038
120, 3, 59.7686
120, 4, 10.6508
120, 5, 32.3699
120, 6, 5.6271
121, 0, 48.2150
121, 1, 42.5868
121, 2, 9.0961
121, 3, 70.0874
121, 4, 58.3979
121, 5, 75.0563
121, 6, 22.1866
122, 0, 67.7918
122, 1, 35.2041
122, 2, 55.0389
122, 3, 5.8122
122, 4, 10.7377
122, 5, 78.2031
122, 6, 22.3224
123, 0, 10.8694
123, 1, 47.3828
123, 2, 33.1229
123, 3, 16.4495
123, 4, 28.1585
123, 5, 71.8716
123, 6, 59.6805
124, 0, 28.1981
124, 1, 53.4613
124, 2, 47.9736
124, 3, 76.5696
124, 4, 15.1658
124, 5, 65.0259
124, 6, 89.5644
125, 0, 60.5267
125, 1, 36.9369
125, 2, 25.0596
125, 3, 55.4129
125, 4, 42.4546
125, 5, 72.9011
125, 6, 14.6833
126, 0, 47.0912
126, 1, 32.1315
126, 2, 26.5359
126, 3, 66.5724
126, 4, 80.0376
126, 5, 14.0028
126, 6, 5.1789
127, 0, 38.5462
127, 1, 55.8610
127, 2, 14.6917
127, 3, 26.9474
127, 4, 50.3380
127, 5, 69.2808
127, 6, 79.6601
128, 0, 80.4911
128, 1, 48.9391
128, 2, 60.6452
128, 3, 43.8159
128, 4, 37.9172
128, 5, 23.3610
128, 6, 10.6013
129, 0, 68.5308
129, 1, 85.4539
129, 2, 35.2113
129, 3, 48.6499
129, 4, 20.5258
129, 5, 80.4770
129, 6, 11.1788
130, 0, 55.6025
130, 1, 22.3666
130, 2, 43.6362
130, 3, 34.6834
130, 4, 17.3149
130, 5, 75.2807
130, 6, 11.6991
131, 0, 11.0697
131, 1, 42.1966
131, 2, 78.0505
131, 3, 67.3790
131, 4, 72.9123
131, 5, 54.5220
131, 6, 22.6283
132, 0, 27.2967
132, 1, 58.1180
132, 2, 46.3972
132, 3, 77.5429
132, 4, 17.8887
132, 5, 12.7618
132, 6, 32.8845
133, 0, 25.2285
133, 1, 59.3533
133, 2, 47.5488
133, 3, 64.5283
133, 4, 73.3507
133, 5, 37.1263
133, 6, 19.6653
134, 0, 77.2479
134, 1, 57.4595
134, 2, 26.3818
134, 3, 14.5384
134, 4, 89.7781
134, 5, 45.4720
134, 6, 39.8410
135, 0, 24.1195
135, 1, 55.3985
135, 2, 34.7966
135, 3, 29.7197
135, 4, 68.2835
135, 5, 12.2645
135, 6, 46.7762
136, 0, 62.2063
136, 1, 51.5350
136, 2, 57.1185
136, 3, 12.0491
136, 4, 39.5433
136, 5, 24.9802
136, 6, 82.3310
137, 0, 62.7499
137, 1, 74.5574
137, 2, 48.5768
137, 3, 10.2689
137, 4, 35.6828
137, 5, 15.7629
137, 6, 83.2545
138, 0, 91.5134
138, 1, 13.1311
138, 2, 54.7664
138, 3, 41.7643
138, 4, 79.7476
138, 5, 33.0377
138, 6, 65.5321
139, 0, 70.9865
139, 1, 66.0129
139, 2, 45.5692
139, 3, 20.4865
139, 4, 85.9371
139, 5, 33.6136
139, 6, 54.3671
140, 0, 12.3994
140, 1, 86.8765
140, 2, 27.6343
140, 3, 66.7697
140, 4, 40.6143
140, 5, 52.6130
140, 6, 17.4171
141, 0, 67.3654
141, 1, 44.2971
141, 2, 58.6881
141, 3, 78.9245
141, 4, 13.0733
141, 5, 23.7624
141, 6, 18.6816
142, 0, 38.9370
142, 1, 61.3794
142, 2, 70.2883
142, 3, 24.5650
142, 4, 75.8502
142, 5, 49.3460
142, 6, 11.6506
143, 0, 82.5872
143, 1, 27.3859
143, 2, 32.4504
143, 3, 77.0644
143, 4, 64.9909
143, 5, 45.4292
143, 6, 15.2516
144, 0, 73.1126
144, 1, 31.2152
144, 2, 42.9466
144, 3, 53.1232
144, 4, 14.4667
144, 5, 85.7737
144, 6, 19.5627
145, 0, 37.6385
145, 1, 56.9782
145, 2, 68.6604
145, 3, 51.9959
145, 4, 32.0410
145, 5, 10.3469
145, 6, 23.3865
146, 0, 32.9594
146, 1, 27.8488
146, 2, 69.8506
146, 3, 45.4522
146, 4, 22.1649
146, 5, 55.5690
146, 6, 8.8928
147, 0, 72.6779
147, 1, 20.6042
147, 2, 82.8686
147, 3, 46.9165
147, 4, 35.2909
147, 5, 60.1140
147, 6, 29.7416
148, 0, 26.7128
148, 1, 48.6500
148, 2, 14.5370
148, 3, 68.5395
148, 4, 92.2563
148, 5, 80.4215
148, 6, 39.9887
149, 0, 20.0811
149, 1, 56.7668
149, 2, 34.5906
149, 3, 39.5922
149, 4, 51.2268
149, 5, 69.1941
149, 6, 79.6906
150, 0, 53.2358
150, 1, 82.8947
150, 2, 44.4088
150, 3, 26.5383
150, 4, 32.2928
150, 5, 63.5821
150, 6, 14.3952
151, 0, 64.7297
151, 1, 59.6900
151, 2, 51.0151
151, 3, 37.9919
151, 4, 25.5908
151, 5, 79.2074
151, 6, 6.0597
152, 0, 51.5114
152, 1, 76.8635
152, 2, 64.3850
152, 3, 25.2971
152, 4, 46.0294
152, 5, 37.2221
152, 6, 15.0457
153, 0, 77.0031
153, 1, 46.1825
153, 2, 14.0588
153, 3, 62.1163
153, 4, 51.6849
153, 5, 26.0367
153, 6, 9.0114
154, 0, 80.0024
154, 1, 74.8378
154, 2, 39.8561
154, 3, 63.0441
154, 4, 20.1301
154, 5, 5.9569
154, 6, 50.0048
155, 0, 28.4565
155, 1, 14.6865
155, 2, 39.0181
155, 3, 51.0367
155, 4, 68.4148
155, 5, 23.4339
155, 6, 56.5806
156, 0, 36.1294
156, 1, 24.5016
156, 2, 47.8474
156, 3, 70.7975
156, 4, 14.3462
156, 5, 53.3994
156, 6, 58.4138
157, 0, 8.7887
157, 1, 74.8975
157, 2, 39.0099
157, 3, 62.9556
157, 4, 89.2353
157, 5, 51.3394
157, 6, 28.7497
158, 0, 30.2373
158, 1, 17.8518
158, 2, 73.0862
158, 3, 12.2853
158, 4, 49.9574
158, 5, 60.1748
158, 6, 35.4059
159, 0, 19.6703
159, 1, 84.4092
159, 2, 34.2391
159, 3, 58.6949
159, 4, 71.9879
159, 5, 49.8592
159, 6, 44.7173
160, 0, 46.9854
160, 1, 20.4724
160, 2, 57.4953
160, 3, 51.9732
160, 4, 32.5965
160, 5, 67.5642
160, 6, 11.8250
161, 0, 24.0554
161, 1, 72.9796
161, 2, 49.4613
161, 3, 37.0920
161, 4, 61.0479
161, 5, 10.3793
161, 6, 15.3762
162, 0, 17.2921
162, 1, 65.5045
162, 2, 30.7482
162, 3, 5.5018
162, 4, 39.4673
162, 5, 85.0314
162, 6, 53.7220
163, 0, 11.9298
163, 1, 54.8656
163, 2, 63.5606
163, 3, 24.8751
163, 4, 44.7711
163, 5, 83.1089
163, 6, 39.1962
164, 0, 18.1027
164, 1, 69.6354
164, 2, 43.5459
164, 3, 57.4055
164, 4, 28.6838
164, 5, 5.7952
164, 6, 52.4184
165, 0, 40.8663
165, 1, 31.8980
165, 2, 45.9652
165, 3, 66.0730
165, 4, 77.7497
165, 5, 19.9969
165, 6, 60.5513
166, 0, 65.6118
166, 1, 74.3528
166, 2, 53.3806
166, 3, 86.0871
166, 4, 27.5407
166, 5, 13.0296
166, 6, 47.7836
167, 0, 23.3221
167, 1, 48.7994
167, 2, 88.2149
167, 3, 63.2388
167, 4, 75.2037
167, 5, 28.9562
167, 6, 10.2470
168, 0, 24.8027
168, 1, 37.9120
168, 2, 46.7941
168, 3, 61.2467
168, 4, 66.7709
168, 5, 78.5665
168, 6, 19.7487
169, 0, 44.6575
169, 1, 67.6930
169, 2, 55.4383
169, 3, 11.8677
169, 4, 49.7295
169, 5, 82.6061
169, 6, 31.5649
170, 0, 29.6465
170, 1, 51.7377
170, 2, 76.1199
170, 3, 66.0423
170, 4, 17.0071
170, 5, 5.1822
170, 6, 43.0035
171, 0, 11.8790
171, 1, 56.7816
171, 2, 20.4475
171, 3, 44.8488
171, 4, 25.3549
171, 5, 67.0227
171, 6, 81.9847
172, 0, 77.7671
172, 1, 66.0086
172, 2, 14.8770
172, 3, 35.2565
172, 4, 45.7863
172, 5, 40.8063
172, 6, 26.5670
173, 0, 71.4211
173, 1, 26.1549
173, 2, 11.3920
173, 3, 59.3954
173, 4, 82.9845
173, 5, 88.5610
173, 6, 45.9718
174, 0, 60.0999
174, 1, 55.0661
174, 2, 42.5547
174, 3, 18.6309
174, 4, 70.2616
174, 5, 13.0192
174, 6, 33.4871
175, 0, 79.4146
175, 1, 91.5950
175, 2, 31.4014
175, 3, 55.0193
175, 4, 68.6564
175, 5, 40.2180
175, 6, 11.7437
176, 0, 42.2887
176, 1, 73.3303
176, 2, 60.2379
176, 3, 78.3710
176, 4, 31.8784
176, 5, 11.7728
176, 6, 54.6333
177, 0, 81.2815
177, 1, 5.6677
177, 2, 10.6789
177, 3, 36.8187
177, 4, 24.9459
177, 5, 57.1203
177, 6, 68.9180
178, 0, 58.0314
178, 1, 5.9777
178, 2, 17.7865
178, 3, 27.9585
178, 4, 66.8271
178, 5, 40.1271
178, 6, 53.1016
179, 0, 68.9553
179, 1, 10.2245
179, 2, 15.8986
179, 3, 73.9879
179, 4, 44.4675
179, 5, 56.1293
179, 6, 35.7608
180, 0, 13.7233
180, 1, 31.4596
180, 2, 63.3467
180, 3, 19.5529
180, 4, 50.8582
180, 5, 82.5638
180, 6, 72.1167
181, 0, 30.6285
181, 1, 77.2185
181, 2, 42.9514
181, 3, 17.7636
181, 4, 48.5961
181, 5, 12.6641
181, 6, 57.3062
182, 0, 44.7814
182, 1, 9.8064
